country,page 1 (main category),colour,location,price,Class
29,4,3,1,28,4
29,4,2,6,28,4
29,2,12,6,52,4
29,4,4,1,43,4
29,1,8,1,28,4
29,2,2,4,67,4
29,1,3,2,43,4
29,1,3,2,43,4
29,3,13,1,48,4
29,3,5,2,52,4
29,4,9,5,43,4
29,4,6,2,28,4
9,3,9,5,23,4
29,4,6,2,28,4
29,4,2,6,28,4
44,1,2,1,38,4
29,4,14,4,28,4
29,1,2,1,62,4
29,2,6,6,38,4
29,2,13,1,38,4
29,1,3,2,43,4
29,2,6,5,33,4
29,3,14,5,48,4
29,2,12,5,62,4
29,3,12,2,33,4
29,1,6,2,28,4
9,2,11,2,57,4
9,1,3,1,43,4
29,4,4,2,43,4
29,2,6,3,38,4
29,3,9,5,48,4
29,1,3,4,62,4
29,3,9,5,23,4
29,3,5,2,52,4
29,4,7,1,23,4
29,1,3,2,38,4
15,4,7,1,33,4
24,3,6,1,57,4
9,2,3,1,57,4
29,1,8,1,28,4
9,3,12,5,33,4
9,3,13,1,48,4
46,3,14,6,57,4
9,3,12,1,43,4
24,2,11,2,57,4
29,1,3,2,43,4
29,3,14,6,57,4
29,2,12,5,62,4
24,3,14,6,38,4
29,4,6,2,28,4
9,2,14,2,52,4
9,1,14,5,33,4
24,3,13,6,28,4
29,2,6,5,38,4
29,1,3,3,43,4
24,2,14,2,52,4
24,4,9,3,33,4
29,2,2,4,38,4
29,3,14,3,55,4
29,4,4,4,33,4
29,2,6,5,38,4
29,2,7,2,38,4
29,2,9,4,57,4
29,1,1,4,43,4
29,1,3,3,43,4
9,2,12,5,62,4
9,2,12,1,52,4
29,2,2,6,48,4
24,3,6,5,20,4
29,3,6,4,52,4
29,4,6,4,48,4
29,3,14,2,28,4
29,4,9,4,33,4
29,2,13,3,57,4
29,4,4,5,38,4
29,1,6,2,28,4
29,3,2,6,38,4
23,1,3,3,62,4
29,4,6,2,28,4
29,3,5,1,33,4
29,3,14,3,55,4
24,3,2,4,28,4
29,4,1,3,28,4
29,4,3,1,38,4
29,2,13,3,57,4
29,4,6,2,28,4
29,3,7,4,33,4
29,2,3,1,57,4
29,4,14,1,43,4
9,3,2,3,48,4
29,4,4,3,28,4
9,3,9,5,20,4
29,1,2,1,38,4
29,3,2,4,48,4
29,4,6,2,28,4
29,1,2,4,60,4
29,4,4,3,23,4
29,4,9,2,43,4
29,4,14,2,28,4
27,4,14,2,28,4
24,3,13,4,18,4
29,1,4,2,43,4
29,1,3,5,60,4
29,2,9,4,57,4
29,4,2,1,48,4
29,3,9,4,28,4
29,2,2,2,67,4
29,4,4,5,38,4
9,2,3,1,57,4
29,4,3,1,28,4
9,1,3,2,43,4
29,1,2,6,38,4
29,1,3,2,43,4
24,1,1,1,62,4
29,2,6,6,38,4
29,4,2,1,48,4
29,1,1,1,62,4
29,4,4,5,38,4
29,3,13,1,38,4
29,4,14,2,28,4
29,1,8,1,28,4
29,2,7,2,38,4
29,2,7,2,38,4
29,4,14,1,43,4
29,3,14,5,48,4
29,4,9,5,38,4
29,4,4,5,38,4
29,4,4,1,33,4
29,1,2,6,62,4
29,1,3,4,62,4
29,4,2,2,43,4
29,4,3,2,23,4
29,2,9,5,57,4
21,4,7,2,43,4
29,3,9,6,48,4
29,4,4,3,28,4
16,3,4,1,28,4
21,3,6,1,57,4
29,1,6,5,62,4
29,4,2,1,48,4
29,2,11,2,57,4
29,1,2,6,38,4
9,1,4,2,62,4
29,3,6,4,52,4
29,3,14,4,43,4
29,1,3,2,43,4
29,3,6,2,33,4
29,1,1,5,38,4
29,2,7,2,38,4
29,4,4,4,38,4
3,4,9,5,38,4
24,2,6,3,38,4
29,4,4,4,33,4
29,4,14,2,28,4
24,2,9,5,57,4
29,4,14,5,33,4
29,4,4,3,28,4
29,4,2,6,28,4
29,2,7,2,38,4
29,1,2,4,60,4
29,4,6,6,38,4
29,4,3,1,38,4
29,4,6,3,33,4
9,1,3,1,72,4
9,3,9,6,50,4
29,4,14,4,28,4
44,4,4,3,28,4
3,3,13,1,38,4
29,4,2,6,43,4
29,4,9,3,33,4
29,4,6,3,33,4
29,3,6,1,23,4
29,4,14,5,33,4
29,1,3,1,72,4
29,4,2,1,48,4
29,2,13,3,57,4
29,3,13,6,28,4
46,4,14,1,43,4
29,2,10,2,52,4
29,4,2,1,48,4
29,4,6,4,48,4
9,3,9,4,28,4
29,2,2,4,38,4
29,4,7,1,33,4
29,1,3,2,43,4
29,4,4,4,65,4
29,4,7,6,33,4
29,3,6,2,33,4
29,1,3,3,43,4
29,4,9,5,43,4
29,4,4,4,33,4
29,3,6,1,57,4
29,2,12,6,52,4
29,4,14,4,28,4
3,4,2,1,48,4
15,3,14,3,28,4
29,1,1,1,62,4
29,4,2,6,43,4
29,3,7,4,33,4
29,1,6,5,62,4
29,2,1,3,48,4
9,1,1,5,38,4
29,3,14,3,55,4
29,1,14,5,33,4
29,1,3,4,62,4
9,1,1,5,38,4
29,4,2,2,43,4
29,1,4,6,38,4
29,1,4,2,62,4
29,4,14,2,28,4
29,3,9,5,20,4
29,3,14,6,38,4
29,3,13,1,48,4
29,1,14,5,33,4
29,4,4,5,38,4
29,3,6,5,33,4
29,3,13,1,48,4
46,1,1,6,33,4
29,4,9,2,43,4
29,3,9,5,48,4
44,4,4,4,65,4
29,3,14,6,43,4
29,1,1,6,33,4
29,1,1,4,43,4
29,4,14,5,33,4
29,4,4,5,38,4
29,1,3,4,62,4
29,2,13,3,57,4
29,2,6,3,38,4
29,1,14,6,33,4
29,2,12,5,62,4
29,4,4,5,38,4
29,3,2,3,33,4
29,3,7,6,48,4
29,4,9,1,33,4
29,1,1,6,33,4
29,4,6,6,38,4
29,2,12,5,62,4
29,4,14,4,28,4
29,2,4,1,57,4
9,3,11,2,48,4
29,4,6,2,43,4
29,4,14,6,33,4
29,1,2,1,62,4
29,4,6,4,48,4
44,3,12,2,33,4
29,3,6,2,33,4
29,1,3,5,60,4
29,4,2,6,38,4
9,3,12,2,33,4
29,3,14,2,28,4
29,3,12,1,48,4
29,3,13,1,38,4
29,2,9,5,38,4
29,1,6,2,28,4
9,1,4,2,62,4
9,2,10,2,52,4
42,4,4,5,38,4
9,2,10,2,52,4
29,1,3,4,62,4
29,3,9,6,48,4
29,3,4,5,26,4
29,3,4,5,26,4
29,4,3,2,23,4
29,3,14,3,55,4
29,2,2,5,62,4
9,3,14,3,28,4
29,4,3,2,23,4
29,4,4,4,38,4
29,4,6,6,38,4
29,1,1,5,38,4
29,4,2,1,43,4
9,2,4,1,57,4
29,4,7,6,33,4
9,3,2,6,38,4
29,1,3,3,55,4
29,4,9,5,43,4
9,2,3,1,57,4
9,3,14,6,43,4
29,3,9,6,48,4
29,3,6,1,23,4
29,1,4,6,38,4
9,3,6,5,20,4
9,2,9,5,38,4
9,1,1,4,43,4
29,4,7,1,23,4
29,3,6,5,33,4
29,3,6,4,28,4
29,3,11,3,48,4
9,2,2,2,67,4
29,2,10,2,52,4
9,1,2,4,38,4
29,1,3,2,38,4
29,4,4,2,38,4
9,1,1,1,62,4
29,1,3,4,38,4
29,3,7,6,48,4
29,2,1,3,48,4
29,3,13,4,18,4
29,2,10,2,52,4
29,3,6,5,33,4
29,4,2,3,28,4
29,4,7,2,43,4
29,3,2,3,33,4
29,3,12,1,48,4
9,1,4,1,38,4
9,2,2,3,57,4
29,1,1,4,43,4
29,2,6,5,33,4
29,3,7,4,33,4
29,3,6,4,28,4
29,3,4,2,48,4
29,1,1,4,43,4
29,3,11,2,48,4
9,3,13,2,28,4
29,4,5,4,33,4
29,1,14,5,33,4
9,3,13,2,28,4
21,1,3,4,62,4
9,1,3,1,72,4
29,1,1,1,62,4
29,3,9,5,20,4
29,2,13,3,57,4
29,1,6,1,62,4
29,2,13,3,57,4
9,1,2,4,38,4
29,2,2,4,67,4
9,3,5,1,33,4
29,3,9,4,28,4
9,1,3,4,62,4
9,2,7,2,38,4
29,4,3,2,23,4
41,2,10,2,52,4
29,1,3,1,43,4
29,3,7,2,28,4
29,2,2,4,38,4
29,2,2,4,62,4
9,2,2,6,48,4
29,4,2,2,38,4
9,1,1,1,62,4
29,4,14,5,33,4
29,4,3,1,38,4
9,1,1,1,62,4
29,1,4,2,38,4
29,2,2,5,62,4
29,3,13,2,28,4
29,4,5,4,33,4
29,4,9,5,28,4
29,3,12,1,43,4
29,4,2,1,48,4
29,1,3,2,43,4
9,1,2,4,38,4
9,1,3,5,60,4
29,4,2,3,43,4
29,4,4,2,38,4
29,1,4,2,43,4
29,4,14,3,28,4
29,4,6,3,33,4
29,2,10,2,52,4
29,4,3,1,38,4
9,2,2,4,43,4
9,2,9,5,57,4
9,1,3,2,43,4
29,3,13,6,28,4
9,1,3,2,43,4
44,4,2,2,38,4
29,3,14,2,28,4
29,4,2,2,38,4
9,1,3,2,43,4
29,1,6,5,62,4
29,4,9,5,43,4
29,4,14,1,33,4
46,4,4,5,38,4
29,3,7,2,28,4
29,1,3,4,62,4
24,4,14,1,33,4
29,3,12,5,33,4
29,1,1,5,38,4
29,4,9,2,43,4
29,3,9,5,23,4
29,4,7,1,33,4
29,4,6,2,28,4
29,4,2,6,28,4
29,1,3,1,43,4
29,1,1,1,62,4
29,4,3,1,38,4
34,2,6,3,38,4
29,3,14,4,43,4
9,3,2,3,33,4
29,4,6,2,28,4
29,3,14,6,38,4
29,3,2,4,48,4
29,3,9,5,23,4
29,3,4,5,26,4
29,1,3,2,43,4
29,2,3,1,57,4
22,2,8,1,43,4
29,3,9,6,50,4
29,4,2,2,43,4
29,3,14,6,43,4
9,3,9,6,50,4
29,3,14,2,28,4
29,4,14,1,43,4
29,4,3,1,38,4
29,4,4,2,38,4
9,2,4,3,52,4
9,3,14,3,55,4
29,3,14,2,48,4
9,3,9,6,50,4
9,3,2,6,38,4
29,3,12,5,33,4
29,2,2,4,38,4
29,1,2,2,48,4
29,2,9,4,57,4
44,1,3,3,43,4
9,1,3,2,43,4
3,3,9,6,50,4
9,3,13,3,48,4
21,4,9,5,28,4
29,4,14,5,33,4
29,3,14,6,48,4
29,3,9,5,20,4
29,1,6,5,62,4
29,4,9,4,33,4
9,3,13,3,48,4
9,2,6,6,38,4
16,2,6,3,38,4
9,1,2,3,62,4
29,3,14,6,38,4
29,4,4,3,23,4
9,1,2,4,60,4
29,1,6,2,33,4
29,4,2,6,28,4
29,3,14,2,48,4
9,3,12,2,33,4
29,1,2,2,48,4
29,2,13,1,38,4
29,1,2,4,60,4
29,4,9,4,33,4
29,4,14,6,33,4
29,1,3,2,38,4
24,2,12,1,52,4
29,3,14,2,28,4
29,4,14,5,33,4
29,1,3,1,43,4
41,2,9,5,57,4
9,3,7,4,33,4
29,3,9,5,48,4
29,1,6,5,62,4
34,1,3,1,43,4
29,4,1,3,28,4
29,1,3,2,43,4
29,4,6,2,28,4
29,4,2,6,38,4
9,3,12,1,48,4
29,4,2,1,48,4
9,3,6,4,52,4
29,4,4,3,43,4
29,3,5,2,52,4
29,1,1,1,62,4
29,2,9,5,57,4
29,2,6,6,38,4
29,4,4,3,23,4
29,1,3,2,43,4
29,1,2,5,38,4
29,1,14,6,33,4
29,1,3,5,60,4
29,2,6,3,38,4
9,3,9,5,48,4
29,4,4,5,38,4
9,1,3,2,43,4
29,4,2,6,28,4
9,3,11,2,48,4
29,3,12,1,48,4
29,4,14,1,33,4
29,4,6,2,28,4
29,4,6,4,48,4
29,2,10,2,52,4
9,3,2,4,48,4
9,2,6,6,38,4
9,4,4,1,33,4
9,1,4,6,38,4
29,4,4,3,28,4
29,3,14,2,28,4
9,3,6,4,28,4
29,1,1,6,33,4
29,1,1,6,33,4
29,4,2,6,38,4
9,1,3,3,62,4
9,3,3,2,43,4
29,1,2,4,60,4
29,2,6,5,38,4
29,4,7,6,33,4
29,4,6,2,28,4
29,4,4,5,38,4
29,1,3,3,82,4
29,4,6,4,48,4
29,2,2,4,38,4
29,1,2,1,62,4
29,4,7,6,33,4
29,1,1,6,33,4
29,4,2,6,38,4
9,3,2,5,33,4
29,4,6,5,33,4
29,4,9,4,33,4
29,4,2,6,43,4
29,1,1,5,38,4
29,4,4,4,38,4
29,2,7,2,38,4
29,3,2,4,48,4
29,3,12,1,48,4
29,4,12,1,33,4
29,4,2,1,48,4
9,2,6,5,38,4
29,1,2,1,62,4
29,3,11,3,48,4
29,2,4,3,52,4
29,3,11,2,48,4
9,3,12,5,33,4
29,4,14,1,43,4
29,1,1,6,33,4
29,1,2,3,38,4
29,3,14,3,28,4
29,3,12,2,33,4
29,2,3,1,57,4
29,3,6,5,33,4
29,4,6,5,33,4
29,2,13,1,38,4
29,4,14,5,33,4
46,2,6,6,38,4
29,4,4,3,23,4
12,4,2,6,38,4
29,1,3,4,38,4
29,4,4,4,33,4
29,3,14,1,57,4
29,1,1,4,43,4
29,3,13,2,28,4
29,3,6,3,48,4
29,4,2,2,38,4
29,1,3,1,43,4
29,4,2,2,43,4
34,2,2,4,43,4
29,2,2,5,62,4
29,3,14,2,48,4
29,2,12,1,52,4
29,3,14,2,28,4
42,1,1,5,38,4
29,3,6,3,48,4
29,4,2,6,38,4
29,1,2,6,62,4
9,2,7,2,38,4
29,3,14,6,48,4
9,2,4,1,57,4
29,2,7,2,38,4
29,1,6,2,28,4
29,4,9,4,33,4
29,1,3,3,43,4
29,4,14,1,33,4
29,3,4,1,28,4
29,4,14,4,28,4
29,4,6,5,33,4
29,1,6,5,62,4
29,2,9,5,57,4
29,3,6,1,57,4
29,1,3,4,62,4
9,1,3,3,43,4
9,1,6,5,62,4
31,3,3,2,43,4
29,2,14,2,52,4
29,3,9,5,20,4
29,2,9,4,57,4
29,4,14,4,28,4
29,1,1,6,33,4
31,3,13,6,28,4
29,4,3,1,38,4
29,4,7,1,33,4
29,3,2,6,38,4
9,1,3,1,43,4
29,3,14,5,48,4
29,1,1,1,62,4
29,4,2,3,28,4
29,4,14,6,33,4
24,4,6,6,38,4
29,4,14,3,28,4
9,1,6,5,62,4
9,3,14,6,38,4
29,3,6,1,77,4
9,2,11,2,57,4
29,1,3,4,38,4
29,2,6,3,38,4
29,2,2,4,67,4
29,3,7,6,48,4
29,1,2,3,38,4
9,1,4,2,62,4
9,1,1,1,62,4
29,3,12,1,43,4
24,4,4,1,33,4
29,3,2,1,43,4
29,4,14,4,28,4
29,1,2,1,62,4
29,3,14,5,48,4
29,4,6,4,48,4
9,3,9,6,48,4
29,4,7,3,38,4
29,4,6,2,43,4
29,1,3,2,43,4
29,4,4,4,33,4
29,1,6,2,33,4
29,3,3,2,43,4
29,4,9,4,33,4
29,4,9,2,43,4
29,3,14,2,48,4
9,3,2,1,43,4
29,4,4,4,33,4
24,1,3,3,62,4
9,2,2,3,57,4
9,2,12,1,67,4
29,1,6,1,62,4
29,4,14,1,43,4
29,4,2,2,43,4
29,3,11,2,48,4
29,4,7,1,23,4
29,4,6,5,33,4
24,2,12,1,52,4
29,3,12,1,48,4
9,1,2,2,48,4
29,4,14,2,48,4
29,4,14,4,28,4
29,1,1,5,38,4
29,4,6,2,28,4
29,2,2,2,52,4
44,3,14,2,28,4
29,4,6,5,33,4
29,2,9,4,57,4
16,4,4,4,33,4
29,2,2,2,67,4
29,4,7,2,43,4
29,2,9,5,38,4
29,4,6,5,33,4
16,4,3,2,23,4
37,4,4,6,28,4
29,4,14,2,48,4
29,3,14,4,43,4
29,2,9,4,57,4
9,1,2,6,62,4
29,3,14,2,48,4
9,3,14,6,57,4
29,1,3,3,43,4
11,2,8,1,43,4
29,4,6,5,33,4
29,3,7,6,48,4
29,2,2,4,67,4
29,1,3,3,43,4
29,3,6,3,48,4
9,1,3,5,60,4
44,1,3,3,62,4
24,4,6,5,33,4
29,4,7,2,43,4
9,3,4,5,26,4
29,4,6,6,38,4
29,3,14,5,48,4
9,1,2,1,62,4
29,4,2,6,33,4
29,1,3,1,43,4
29,4,7,6,33,4
29,4,6,6,38,4
24,2,2,4,67,4
29,4,4,1,33,4
29,1,3,4,38,4
29,4,2,6,38,4
29,3,14,2,28,4
9,1,3,3,43,4
29,2,13,1,38,4
29,1,6,4,38,4
29,2,2,4,62,4
9,3,11,2,43,4
9,3,4,1,28,4
29,3,9,5,20,4
29,3,2,4,48,4
24,2,13,1,38,4
29,4,9,5,43,4
29,4,4,3,43,4
29,1,6,5,62,4
29,4,14,2,28,4
29,3,6,3,28,4
29,2,3,1,57,4
29,4,9,2,43,4
12,1,3,2,43,4
29,4,4,2,38,4
29,3,11,2,48,4
29,4,9,1,33,4
29,1,3,1,72,4
24,3,6,4,52,4
29,3,9,6,50,4
29,4,7,3,28,4
29,2,2,5,62,4
29,4,14,1,33,4
29,1,2,6,62,4
24,2,3,1,57,4
29,4,3,1,38,4
29,2,13,1,38,4
29,4,4,4,65,4
29,1,3,4,38,4
29,1,3,3,62,4
29,3,9,5,23,4
29,4,2,5,43,4
29,3,9,5,23,4
29,2,9,5,38,4
29,4,14,4,28,4
9,1,4,2,62,4
24,1,3,2,38,4
29,3,12,1,43,4
29,4,9,4,33,4
29,3,14,6,48,4
46,3,14,6,48,4
9,2,6,5,38,4
29,4,9,5,28,4
29,4,6,4,48,4
37,3,11,3,55,4
29,1,3,3,82,4
9,3,13,2,28,4
29,2,12,6,52,4
29,3,9,4,28,4
29,3,9,6,50,4
29,1,1,3,38,4
29,4,2,3,43,4
24,3,14,6,38,4
29,4,14,5,33,4
44,4,9,2,38,4
29,4,9,3,33,4
29,4,14,1,33,4
29,3,14,6,48,4
29,3,14,2,48,4
9,3,7,4,33,4
29,4,4,3,43,4
29,3,14,6,48,4
29,4,2,3,43,4
24,1,6,1,62,4
29,4,14,6,33,4
29,4,9,6,48,4
29,3,14,1,57,4
29,4,3,2,23,4
29,2,2,4,43,4
29,2,2,4,43,4
9,2,6,5,38,4
29,4,14,1,43,4
9,2,2,6,48,4
29,4,2,1,43,4
29,4,2,1,48,4
29,1,2,6,38,4
29,1,8,1,28,4
29,4,6,6,38,4
29,4,5,4,33,4
29,4,2,1,48,4
29,3,14,6,57,4
16,4,6,6,38,4
9,1,1,6,33,4
29,2,10,2,52,4
29,3,13,2,28,4
29,3,2,3,33,4
29,4,4,3,28,4
29,1,1,6,33,4
29,4,4,4,38,4
25,4,9,4,33,4
16,3,9,4,28,4
44,3,9,4,28,4
41,3,9,5,48,4
29,4,3,1,38,4
24,1,2,1,62,4
29,3,14,6,43,4
29,3,14,6,48,4
29,4,2,1,43,4
29,3,14,6,57,4
29,3,12,5,33,4
16,2,12,1,52,4
9,3,7,4,33,4
29,3,2,4,48,4
29,4,14,2,48,4
29,1,8,1,28,4
29,4,3,1,38,4
24,4,4,3,23,4
29,3,9,5,48,4
24,4,2,6,43,4
29,4,7,3,38,4
9,1,3,3,62,4
29,3,13,3,48,4
29,3,14,6,38,4
29,2,9,5,57,4
29,4,14,2,28,4
29,1,3,3,82,4
29,4,4,5,38,4
29,1,14,5,33,4
24,3,2,4,28,4
29,1,2,6,62,4
29,3,14,1,57,4
29,4,9,4,43,4
29,1,2,6,38,4
29,1,3,4,62,4
29,4,2,3,43,4
29,1,3,3,62,4
29,2,2,4,62,4
29,3,4,5,26,4
29,3,13,1,48,4
29,4,4,2,43,4
29,4,9,2,43,4
29,4,4,4,33,4
29,3,12,1,43,4
29,1,14,6,33,4
29,1,3,4,38,4
29,4,3,1,28,4
29,4,6,3,33,4
29,3,14,2,48,4
29,3,14,6,48,4
29,1,3,4,38,4
29,2,6,5,38,4
29,4,14,5,33,4
29,4,4,3,28,4
29,1,3,4,62,4
16,2,9,4,57,4
29,4,6,2,28,4
29,3,12,2,33,4
29,1,2,4,38,4
29,4,12,1,33,4
29,1,6,5,62,4
29,4,4,3,23,4
29,2,6,5,33,4
29,4,2,1,48,4
29,3,6,5,20,4
29,4,6,6,38,4
29,3,9,5,23,4
29,3,14,4,43,4
29,1,1,1,62,4
29,4,3,1,28,4
29,4,4,3,23,4
29,4,6,3,33,4
9,2,10,2,52,4
29,4,4,4,38,4
29,1,4,2,43,4
29,4,2,2,43,4
29,4,7,3,28,4
29,1,3,2,43,4
29,4,3,1,28,4
29,2,2,3,57,4
29,1,1,1,62,4
29,1,6,5,62,4
29,2,2,4,62,4
29,4,6,2,28,4
29,4,12,4,28,4
29,2,13,3,57,4
29,4,2,2,43,4
29,4,1,3,28,4
29,1,3,3,82,4
9,2,2,3,57,4
9,1,3,2,43,4
29,4,4,4,65,4
29,4,2,1,48,4
29,3,14,6,48,4
29,3,2,1,43,4
29,4,12,1,33,4
29,1,4,2,43,4
29,3,14,1,57,4
29,1,1,5,28,4
29,1,1,1,62,4
29,1,2,3,38,4
29,4,14,1,43,4
24,3,9,5,23,4
29,1,3,3,82,4
29,4,4,2,38,4
29,2,12,5,62,4
29,3,7,6,48,4
12,2,9,5,38,4
29,3,11,2,48,4
29,3,14,5,48,4
46,2,2,3,57,4
29,2,10,2,52,4
29,4,14,2,48,4
29,3,7,4,33,4
29,4,4,5,38,4
29,2,10,2,52,4
29,1,3,3,43,4
21,4,6,6,38,4
29,3,6,4,52,4
46,3,6,3,48,4
9,3,14,5,48,4
29,4,4,4,38,4
29,3,12,1,48,4
9,3,2,1,43,4
29,4,14,1,43,4
29,3,14,3,28,4
29,2,2,6,48,4
29,3,14,4,43,4
29,3,14,2,28,4
9,1,3,3,82,4
29,2,1,3,48,4
29,4,5,4,33,4
29,1,2,4,38,4
29,3,9,5,48,4
29,4,6,6,38,4
29,2,11,2,57,4
29,4,4,2,38,4
29,3,2,6,38,4
29,2,10,2,52,4
29,1,1,6,33,4
29,3,2,5,33,4
29,4,7,3,28,4
29,4,14,5,33,4
24,3,2,3,33,4
29,2,3,1,57,4
29,1,3,3,62,4
29,4,6,2,28,4
29,4,9,4,43,4
9,1,3,1,43,4
9,2,13,1,38,4
29,1,3,3,43,4
24,4,6,4,48,4
29,4,4,4,33,4
29,4,9,1,33,4
29,1,1,6,33,4
29,4,7,1,23,4
29,4,9,1,33,4
29,4,9,5,43,4
29,1,1,4,43,4
29,1,3,2,43,4
29,3,2,5,33,4
37,4,4,1,33,4
27,3,2,4,28,4
29,4,3,1,38,4
29,2,9,4,57,4
29,4,2,3,28,4
29,4,7,2,43,4
9,1,3,3,82,4
29,1,3,2,43,4
29,2,2,4,43,4
29,4,2,3,43,4
29,3,4,1,28,4
29,4,6,2,28,4
29,4,4,4,65,4
29,2,6,5,33,4
29,1,6,4,38,4
9,3,14,3,28,4
29,1,1,1,62,4
29,4,12,1,33,4
29,4,6,2,28,4
29,2,13,1,38,4
9,3,14,6,43,4
29,2,9,4,57,4
29,4,7,1,23,4
9,1,3,3,43,4
29,1,6,4,38,4
29,4,14,4,28,4
24,3,2,3,48,4
29,4,6,2,43,4
44,4,7,3,38,4
29,3,14,2,28,4
29,1,3,4,62,4
29,2,9,4,38,4
29,3,11,3,55,4
29,1,2,2,48,4
9,1,3,3,62,4
29,4,2,1,33,4
29,2,11,2,57,4
29,4,6,5,33,4
29,3,6,5,33,4
29,4,2,2,43,4
29,3,2,4,28,4
9,2,2,4,62,4
29,2,2,4,38,4
29,3,7,6,48,4
29,4,2,6,43,4
29,4,11,1,33,4
29,4,9,5,28,4
29,3,14,4,43,4
29,4,14,2,48,4
29,1,2,3,62,4
29,4,4,5,38,4
29,4,4,5,38,4
29,3,13,1,48,4
29,1,14,5,33,4
29,2,12,1,67,4
29,4,3,1,38,4
29,4,3,1,38,4
29,1,3,4,38,4
29,2,2,2,52,4
38,1,2,1,62,4
24,4,2,6,43,4
29,1,3,1,43,4
29,4,11,3,28,4
29,1,4,2,62,4
29,3,5,1,33,4
29,2,2,6,48,4
29,3,2,5,33,4
29,1,4,6,38,4
29,1,1,1,62,4
29,1,2,3,38,4
29,4,1,3,28,4
29,3,14,6,57,4
29,1,14,5,33,4
29,4,3,1,38,4
29,4,9,5,38,4
29,4,14,1,43,4
24,3,6,2,33,4
29,4,4,2,38,4
29,4,14,1,43,4
29,2,9,4,57,4
29,2,2,4,38,4
29,2,10,2,52,4
29,4,4,3,28,4
29,4,2,2,38,4
24,1,2,3,38,4
29,4,12,3,33,4
29,4,9,4,43,4
29,2,6,3,38,4
16,1,3,3,55,4
29,1,4,1,38,4
29,4,9,1,33,4
29,3,9,5,23,4
29,4,6,4,48,4
29,1,14,5,33,4
29,4,3,1,38,4
46,1,3,3,62,4
29,4,11,1,33,4
29,2,12,5,62,4
9,3,7,4,33,4
9,2,2,6,48,4
29,1,4,6,38,4
29,4,2,2,43,4
29,1,1,4,43,4
29,1,8,1,28,4
29,1,2,6,62,4
29,3,14,2,28,4
29,4,2,3,28,4
9,3,14,6,57,4
29,4,3,1,28,4
29,1,3,4,62,4
29,1,3,4,38,4
29,4,4,2,43,4
29,4,2,3,28,4
29,4,14,1,33,4
9,3,11,2,48,4
29,3,6,4,52,4
29,3,12,1,48,4
9,3,14,5,48,4
29,1,4,6,38,4
29,4,5,4,33,4
29,3,6,5,20,4
29,4,4,3,43,4
29,4,11,6,23,4
29,1,2,6,38,4
9,3,13,1,38,4
29,4,7,3,38,4
29,3,6,1,57,4
29,1,1,4,43,4
9,3,6,1,23,4
29,2,6,3,38,4
29,4,11,3,28,4
29,3,14,6,48,4
29,4,3,1,38,4
46,2,6,6,38,4
29,1,4,2,62,4
29,3,14,2,48,4
29,4,4,4,38,4
29,3,5,1,33,4
29,4,4,5,38,4
29,1,3,3,82,4
29,1,2,1,62,4
29,3,14,5,48,4
29,1,3,2,43,4
29,4,2,1,48,4
29,3,11,2,48,4
29,1,2,1,38,4
29,3,12,1,43,4
29,4,5,4,33,4
44,2,8,1,43,4
29,4,6,4,48,4
29,1,1,4,43,4
29,2,9,5,38,4
29,4,14,6,33,4
29,1,3,2,43,4
29,1,4,2,38,4
29,4,5,4,33,4
29,1,3,2,43,4
29,4,2,2,43,4
29,3,9,5,20,4
46,4,4,6,28,4
29,1,1,6,33,4
29,4,14,1,43,4
44,1,1,6,33,4
29,1,8,1,28,4
9,1,3,1,72,4
29,3,9,5,48,4
29,4,7,2,43,4
29,2,8,1,43,4
29,3,14,6,38,4
29,4,9,5,43,4
29,1,3,1,43,4
29,3,14,2,28,4
29,4,2,1,48,4
29,4,3,1,38,4
29,1,3,4,38,4
29,4,9,4,33,4
29,1,3,3,43,4
29,4,9,6,48,4
29,4,6,2,28,4
29,4,4,2,38,4
29,3,14,6,57,4
29,3,14,3,55,4
9,1,3,2,38,4
29,3,6,1,57,4
21,4,2,6,43,4
29,2,4,3,52,4
29,3,13,1,48,4
9,2,12,5,62,4
9,3,13,1,38,4
29,3,5,1,33,4
9,1,1,1,62,4
28,3,14,6,48,4
29,4,3,1,38,4
29,4,6,2,28,4
29,2,6,3,38,4
29,3,14,6,43,4
29,1,2,4,38,4
29,4,2,6,38,4
29,2,9,5,57,4
29,4,4,6,28,4
29,4,2,6,33,4
9,3,6,3,48,4
29,4,6,3,33,4
29,4,2,5,38,4
29,4,2,6,38,4
29,4,3,1,38,4
29,4,9,5,28,4
29,4,6,2,28,4
29,2,2,4,62,4
29,4,6,5,33,4
29,4,6,2,28,4
29,4,7,1,33,4
29,1,3,2,43,4
9,3,14,6,43,4
29,2,1,3,48,4
10,4,9,5,43,4
29,1,2,3,62,4
29,1,1,5,38,4
46,2,2,3,57,4
29,1,3,2,43,4
29,3,14,2,28,4
29,1,2,6,62,4
29,1,3,3,62,4
29,1,1,5,28,4
9,3,9,6,50,4
29,4,4,4,33,4
29,4,4,5,38,4
29,2,12,5,62,4
3,4,7,1,33,4
29,3,11,2,48,4
29,4,4,4,38,4
29,4,6,2,28,4
29,4,2,3,28,4
12,4,7,2,43,4
29,4,2,3,28,4
29,2,2,2,52,4
29,1,3,4,62,4
29,4,14,6,33,4
29,4,4,3,28,4
29,1,2,1,62,4
29,4,14,1,43,4
